id;nome;rua;bairro ;cidade;cep;estado
13046;EL TROPICO;SEBASTIAO ROMEU SOARES, 64;CORDEIROS;ITAJAI;88311140;SC
13055;VIZINHAO 2;RUA DILSO FUNARO, 872;ULYSSES GUIMARAES;JOINVILLE;89230648;SC
13086;MERCADO POFFO;RUA 3.300, 640;CENTRO;BALNEARIO CAMBORIU;88330272;SC
13144;MEG SUPERMERCADO;RUA SERGIO GLEVINSKI, 167;CENTRO;PAPANDUVA;89370000;SC
13146;MERCADO TONINHO;RUA ANTONIO ALFREDO DA SILVA, SN;FAZENDA STO ANTONIO;SAO JOSE;88104500;SC
13147;MERCADO SUPER LJ 01-;RUA JOAO ALFREDO ROSA, 5485;SAO JOAO MARGEM ESQUERDA;TUBARAO;88708603;SC
13148;MERCADO SUPER  LJ02-;RUA JOAO ALFREDO ROSA 9069;GUARDA MAGEM ESQUERDA;TUBARAO;88708603;SC
13168;SUPERMERCADO CASTELO;VICTOR FERNANDES DE SOUZA, 1575;CENTRO;MAJOR VIEIRA;89480000;SC
13218;MERCADO DROZCZAK;RUA TENENTE ARY RAUEN, 2245;CENTRO;PAPANDUVA;89370000;SC
13254;SUPER MONSENHOR;RUA MONSENHOR GERCINO, 3186;PARANAGUAMIRIM;JOINVILLE;89231595;SC
13276;SUPER BARCELONA IIII;AV ELEUTERIO DE SOUZA PADILHA,107;CENTRO;CONTENDA;83730000;PR
13350;LUCAS PAO E MERCEAR;RUA  AV JUSCELINO K DE OLIVEIRA, 681;DOM PEDRO II;LAPA;83750000;PR
13391;SUPER OFERTAO;RUA DOMINGOS DA SILVA, 681;JARDIM JANAINA;BIGUACU;88162144;SC
13450;MERCADO VANZUIT;RUA GUSTAVO ZIMMERMANN, 3960;ITOUPAVA CENTRAL;BLUMENAU;89062100;SC
13459;SUPER ALVORADA CAST-;AV CASTELO BRANCO, 21;UNIVERSITARIO;LAGES;88509300;SC
13563;MERCEARIA DO LEO;RUA ALEXANDRE FERNANDES, 491;BALNEARIO GUACYARA;MATINHOS;83260000;PR
13593;PADARIA COSTA;R VEREADOR LOURECI SOARES DA SILVA, 3197;PORTO ESCALVADOS;NAVEGANTES;88374030;SC
13609;BOM APETITE 2;RUA BERNARDINA SALGANHA MUNIZ, 405;SAO BASILO MAGNO;UNIAO DA VITORIA;84600000;PR
13688;LUCHESE SUPERMERCADO;RUA PREF JOAO ACACIO G. DE OLIVEIRA, 255;BOEHMERWALD;JOINVILLE;89235360;SC
13906;SUPERMERCADO IBAITI;RUA AV AMANDIO CABRAL, 987;CENTRO;BALNEARIO BARRA DO SUL;89247000;SC
13921;MERCADO RIOSULENSE -;RUA FULVIO VIEIRA DA ROSA, 219;BARREIROS;SAO JOSE;88117750;SC
13923;NOSSO PONTO;RUA GUSTAVO ZIMMERMANN , 4044;ITOUPAVA CENTRAL;BLUMENAU;89063000;SC
13951;COMERCIAL 4 IRMAS;RUA JOAO REINHOLDT, 308;IRIRIU;JOINVILLE;89227410;SC
13970;MERCADO LEBLON;RUA IRIRIU, 1218;IRIRIU;JOINVILLE;89221515;SC
14013;SUPER VICENTE;AVENIDA ITAIPAVA , 2817;ITAIPAVA;ITAJAI;88304270;SC
14031;SUPERMERCADO PARATY;AVENIDA JOSE AFONSO DOS SANTOS, 125;SANTO AMARO;CAMBE;86185000;PR
14038;MERCADO A.RODRIGUES;RODOVIA PAULINO BURIGO, 16653;PEDREIRAS;ICARA;88820000;SC
14047;SUPER ROIAL;RUA SETE SETEMBRO, 695 D;PRESIDENTE MEDICI;CHAPECO;89801141;SC
14069;MERCADO DIAMANTE-;RUA DIAMANTE, 459;MARISCAL;BOMBINHAS;88215000;SC
14087;RESTAURANTE MELAO;MARECHAL DEODORO , 1503;CENTRO;CONCORDIA;89700053;SC
14093;RAIO DE SOL SUPERMER;AVENIDA NEREU RAMOS    5424;MEIA PRAIA;ITAPEMA;88220000;SC
14120;MERC.  CAVALCANTE;RUA DO PARDAL, 360;ARRUDA;COLOMBO;83401120;PR
14122;SUPERMERCADO JC;JOSE BAYEL, 815;AGUA VERDE;CANOINHAS;98460000;SC
14123;COMPRE TUDO XAXIM;ANDRE LUNARDI , 775;CENTRO;XAXIM;89825000;SC
14167;MERCADO SILVA;R PONTE SERRADA, 203;COMASA;JOINVILLE;89228270;SC
14182;SUPER BINDA CENTRO;RUA SANTO ANTONIO, 727;CENTRO;XAXIM;89825000;SC
14193;MERCADO SAGUACU;RUA INDAIAL, 362;SAGUACU;JOINVILLE;89221400;SC
14205;MERCADO CARLA-;ROD. BALDICERO FILOMENO , 7671;RIBEIRAO DA ILHA;FLORIANOPOLIS;88064002;SC
14231;SUP SANTA LURDES;RUA MARTIM PESCADOR , 917;BOMBAS;BOMBINHAS;88215000;SC
14248;MERCADO SKINA;RUA DAS PAPOULAS, 100;DANIELA;FLORIANOPOLIS;88053150;SC
14252;SUPER MERCADO REAL;AVENIDA ARAUCARIA , 280;CENTRO;MARAVILHA;89874000;SC
14289;SUPERMERCADOS CRUZ 2;RODOVIA BR 376, 30851;CONTENDA;SAO JOSE DOS PINHAIS;83115004;PR
14294;IGUATEMI ALIMENTOS;AVENIDA BRASILIA , 2508;CENTRO;PINHALZINHO;89870000;SC
14303;SUPER PASSOS;RUA SAO PEDRO, 1351;PASSO DOS FORTES;CHAPECO;89805120;SC
14304;SUPER TREVISO;RUA XV DE NOVEMBRO, 1081;CENTRO;SAO MIGUEL DO OESTE;89900000;SC
14356;MERCADO SANTOS;RUA HERVAL DO OESTE, 486;SAGUACU;JOINVILLE;89221200;SC
14357;SUPER BETINARDI;RUA DAS BANANEIRAS, 782;JD DAS GRACAS;COLOMBO;83407470;PR
14432;IMPERIAL SUPERMERC;RUA TANCREDO DE ALMEIDA NEVES , 4253;SAO CRISTOVAO;CONCORDIA;89711570;SC
14433;MERCAD TOIGO FERRARI;RUA AMANTINO DE SOUZA, 45;JARDIM BELA VISTA;CAMPOS NOVOS;89620000;SC
14462;MERCADO MARIANO 2;RUA ALFREDO WAGNER , 357;PETROPOLIS;JOINVILLE;89208500;SC
14470;PAN DOIS IRMAOS;JOAO TOZINI, 1644;JOAO TOZINE;CORUPA;89278000;SC
14491;MERC ZORVILLE;RUA PEDRO VITAL BATISTA, 09;ADHEMAR GARCIA;JOINVILLE;89203849;SC
14528;SUPERMERCADO SILVA;AVENIDA PAULO SCHROEDER, 2699;PETROPOLIS;JOINVILLE;89208750;SC
14530;MERCEARIA CARMEL;JAGUARUNA, 279;CENTRO;JOINVILLE;89201450;SC
14546;MERCADO KALINHO;RUA ANTONIO JORGE CECYN, 393;AVENTUREIRO;JOINVILLE;89226260;SC
14552;MERCADO RUBI;GOVERNADOR JORGE LACERDA, 1129;RIO DAS ANTA;MONTE CASTELO;89380000;SC
14604;ARM FAMILIA CASTRO;RUA ANO BOM, 987;ANO BOM;CORUPA;89278000;SC
14624;BIG BOM CENTRO*;RUA ARNOLD FREY, 230;CENTRO;FRAIBURGO;89580000;SC
14625;MERCADO BOING;RUA JOAO MIERS, 805;VILA NOVA;JOINVILLE;89237200;SC
14626;SUPER MINERSOL;RUA JORGE ZIPERER, 200;CENTRO;RIO NEGRINHO;89295000;SC
14635;MERCADO JARIVA;RUA LUIS SILVEIRA DA COSTA, 171;JARIVATUBA;JOINVILLE;89230408;SC
14652;CASA EXPRESS;RUA CEL VIDAL RAMOS , 227;JARDIM BLUMENAU;BLUMENAU;89010330;SC
14702;MERC CAMINHO D PRAIA;RODOVIA DUQUE DE CAXIAS, 0;IPEROBA;SAO FRANCISCO DO SUL;89240000;SC
14750;SUPER JULIO PEDRO;RUA JOINVILLE, 13095;PIRABEIRABA;JOINVILLE;89239220;SC
14754;BIG BOM SAO JOSE;AV CURITIBANOS, 178;CENTRO;FRAIBURGO;89580000;SC
14772;SORVETES FINOS EIREL;R SAO JOAO BATISTA, 179;CENTRO;CAMPOS NOVOS;89620000;SC
14773;FARINA E CIA;RUA DO COMERCIO. 119;CENTRO;SEARA;89770000;SC
14774;SUPER MERCO;RUA MINAS GERAIS, 669;PRESIDENTE MEDICI;CHAPECO;89801200;SC
14778;MERCADO VITORIA LTDA;RUA: DONA FRANCISCA, 4826;SANTO ANTONIO;JOINVILLE;89218112;SC
14813;MER. ROYAL;AVENIDA NEREU RAMOS, 2150;UNIVERSITARIO;CHAPECO;89812111;SC
14863;MERC PANIF DOUGLAS;ESTRADA DO FORTE, 2620;UBATUBA;SAO FRANCISCO DO SUL;89240000;SC
14900;SUP. MIX*;DAVID HORT, 555;DOM JOAQUIM;BRUSQUE;88359320;SC
14937;ARMAZEM MEDEIROS;RUA BRUNO SCHREIBER, 336;PROGRESSO;BLUMENAU;89027400;SC
14956;MERCADO GIRO RAPIDO;RUA TIMOTIO PERFEITO FLORES, 3281;GRAVATA;PENHA;88385000;SC
14984;MERCADO BOM PRECO;RUA PROFESSOR ABELARDO SOUZA, 110;BARRA DA LAGOA;FLORIANOPOLIS;88061110;SC
15026;MERCADO ALIANCA;RODOVIA SC 280, 9340;ITINGA;ARAQUARI;89245000;SC
15028;SUPERMERCADO RONCHI;R. SANTO AGOSTINHO, 570;CORDEIROS;ITAJAI;88310200;SC
15029;SUP. LUCIA.;R. FRANCISCO DE MATTOS DUTRA, 111;CIDADE NOVA;ITAJAI;88308325;SC
15030;CENTER SUPERMERCADO;AV ASSIS BRASIL, 495;CENTRO;IPUMIRIM;89790000;SC
15036;SUPER CORACAO;AV MARTINS PIASESKI, 516;CENTRO;DESCANSO;89810000;SC
15074;SUP. CAMPOS NOVOS;AV. CAMPOS NOVOS, 470;SAO VICENTE;ITAJAI;88309640;SC
15098;MERC CAPRI  AGUA VE;RUA GUILHERME POERNER, 1144;AGUA VERDE;BLUMENAU;89042327;SC
15111;SUP. RANCHAO*;RUA FERMINO VIEIRA CORDEIRO, 1920;ESPINHEIROS;ITAJAI;88317200;SC
15113;MERCADO SHALOM;AVENIDA PLUTAO, 499;JARDIM PARAISO;JOINVILLE;89226709;SC
15120;MERC RICATY;RUA AGULHAS NEGRAS, 1739;FATIMA;JOINVILLE;89229347;SC
15153;REI BOX ATACAREJO;AV CELSO RAMOS, 2190;ITAPEMA DO NORTE;ITAPOA;89249000;SC
15164;MERCADO PETIT;RUA GRACILIANO MANOEL GOMES, 491;INGLESES DO RIO VERMELHO;FLORIANOPOLIS;88058200;SC
15172;MERCADO AGUA VIVA;AV. NEREU RAMOS, 5424;MEIA PRAIA;ITAPEMA;88220000;SC
15187;MERCADO BOM PRECO;RODOVIA BR 280, 7557;CENTRO;ARAQUARI;89245000;SC
15194;MERCADO TABORDA;RUA JOAO FLORENCIO DO REIS, 630;TERRA BOA;CAMPINA GRANDE DO SUL;83430000;PR
15216;SUPERMERCADO SANTA C;RUA SANTA CATARINA, 1052;CACHOEIRA;ARAUCARIA;83708440;PR
15234;MERCADO AVENIDA;RUA EUCLIDES WOITEXEM, 654;AREIAS PEQUENAS;ARAQUARI;89245000;SC
15247;SUPERMERCAD OFERTAO*;AV NEREU RAMOS, 4928;MEIA PRAIA;ITAPEMA;88220000;SC
15248;SUPERMERCADOS GRALHA;RUA PORTUGAL, 1906;GRALHA AZUL;FAZENDA RIO GRANDE;83824245;PR
15335;MERCADO ASSIS MIRA;RUA ALMIRANTE BARROSO, 1168;ROCIO PEQUENO;SAO FRANCISCO DO SUL;89240000;SC
15344;SUPERMERCADO WINTER;MONTE PAMIR, 50;MONTE ALEGRE;CAMBORIU;88348828;SC
15361;NINO SUPERMERCADOS*;R. JOVITO ANACLETO, 1054;CORDEIROS;ITAJAI;88310101;SC
15363;SUPERMERCADO DO VALE;GETULIO VARGAS, 497;SANTO ANTONIO;PICARRAS;88380000;SC
15389;CONVENIENCIA SMART B;NEREU RAMOS, 1057;CENTRO;PICARRAS;88380000;SC
15393;MERCEARIA ALICE-;JOSE PEDRO GIL, 265;AGRONOMICA;FLORIANOPOLIS;88025030;SC
15402;NEY SUPERMERCADOS;RUA JOAO BATISTA, 60;CENTRO;BALNEARIO BARRA DO SUL;89247000;SC
15408;MERCADO HELLMAMM;R ESTEFANO JOSE VANOLLI, 1460;SAO VICENTE;ITAJAI;88309202;SC
15415;SUPERMERCADO SEZINHO;RUA CLEMENTE DEMARCH, 3928;BARRA DO TROMBUDO;RIO DO SUL;89164420;SC
15442;EMPORIUM CAMPECHE;AV PEQUENO PRINCIPE, 1094;Campeche;FLORIANOPOLIS;88063000;SC
15446;SUP. EUFRASIO;AV LUIZ MINISTRO GALLOTTI, 1169;CIDADE NOVA;ITAJAI;88308601;SC
15452;RUBI ATACAREJO 2*;RUA CARLOS ALBERTO MEISTER, 900;CENTRO;MONTE CASTELO;89380000;SC
15453;SUP KI MASSA;RUA JOSE LOPES, 1176;CORDEIROS;ITAJAI;88310651;SC
15462;MERCADO MARIANO;RUA RIO TOCANTIS, 217;ITINGA;ARAQUARI;89245000;SC
15464;MERCADO E ACOUGUE SO;R. VEREADOR NESTOR DOS SANTOS, 1269;CORDEIROS;ITAJAI;88310671;SC
15477;MERC SOTOPIETRA;RUA FLORIANAPOLIS, 2206;ITAUM;JOINVILLE;89210795;SC
15505;SUPERMERCADO JP;RUA MIRADOR, 1000;CENTRO;PRESIDENTE GETULIO;89150000;SC
15531;SUPERMERCADO UNIAO;EUGENIO KRAUSE, 2528;CENTRO;PENHA;88385000;SC
15532;SUPERMERCADO SILVA 2;RUA PADRE ROMA, 805;JARIVATUBA;JOINVILLE;89230210;SC
15533;ATC STO ANTONIO IRAT;AVENIDA NOE REBESCO, 1950;LAGOA;IRATI;84500000;PR
15557;REDE MASTER CACHOEIR;AVENIDA FRANCISCO KRUGER, 6646;CACHOEIRA;ALMIRANTE TAMANDARE;83504490;PR
15594;MERCADO DAJU;AV DOM HENRIQUE II, 3494;SAI MIRIM;ITAPOA;89249000;SC
15620;BELAVI MINIMERCADO-;PASTOR WILLIAM RICHARDS SCHUSTER,820;ITACORUBI;FLORIANOPOLIS;88034100;SC
15641;MERCADO DICO;R. JOAO GRUMICHE, 1323, 1323;ROCADO, SAO JOSE -;SAO JOSE;88108100;SC
15654;MERCADO DA PONTE 2;RUA DONA INGRACIA, 206;CENTRO;BALNEARIO BARRA DO SUL;89247000;SC
15660;MERCADO MENUDO;RUA DULCIDIO FALAVINHA, 961;GUARAITUBA;COLOMBO;83406040;PR
15677;MERCADO PAULA;ANTONIO DE OLIVEIRA SILVA, 308;BOA VISTA;JOINVILLE;89206030;SC
15679;MERCADO MANCHESTER;AVENIDA CELSO RAMOS, 2333;ITAPEMA DO NORTE;ITAPOA;89249000;SC
15722;MERC ATLANTICA;AV ATLANTICA, 0;PRAIA DO ERVINO;SAO FRANCISCO DO SUL;89240000;SC
15748;MERCADO VITORIA;RUA PROFESSOR ABELARDO SOUZA, 148;BARRA DA LAGOA;FLORIANOPOLIS;88061110;SC
15752;MERCADO MARTINS;RUA BENEMERITO RAMIRO RUTHES, 0;ESPIGAO DO BUGRE;MAFRA;89307235;SC
15792;MERCADO FAMILIA;CANDIDO PEREIRA DOS ANJOS, 2326;RIO VERMELHO;FLORIANOPOLIS;88060300;SC
15840;TOK SUPER;LEOPOLDO BELCZAK, 1473;CAPAO DA IMBUIA;CURITIBA;82810060;PR
15847;MERCADO MARZINHO;R. DAS HORTENSIAS, 125;CODADE NOVA;ITAJAI;88308080;SC
15879;MERCADO FLORIPA;VEREADOR ONILDO LEMOS, 728;INGLESES DO RIO VERMELHO;FLORIANOPOLIS;88058700;SC
15891;MERC ACOUGUE PARANA;ROD BR 280, 0;MIRANDA;SAO FRANCISCO DO SUL;89240000;SC
15898;MERCADO AGUA SANTA;DANIEL MORAIS, 604;NOSSA SENHORA APARECIDA;CURITIBANOS;89520000;SC
15905;SUPER ECONOMICO;RUA CRICIUMA, 151;DOS MUNICIPIOS;BALNEARIO CAMBORIU;88337390;SC
15949;SUPERMERCADO ALBINO;JOAO EBERT, 300;COMASA;JOINVILLE;89228200;SC
15960;CASTELO SUPERMERCADO;XV DE NOVEMBRO, 1240;CENTRO;MONTE CASTELO;89380000;SC
15965;SUPER ARM DA BARRA;FERMINIO TAVARES CRUZ, 113;BARRA;BALNEARIO CAMBORIU;88332050;SC
15969;SUPERMERCADO SOARES*;AV.SENADOR IVO.D AQUINO, 360;JARDIM ESPERANCA;CANOINHAS;89462486;SC
15971;SUPERMERCADO TONHAO;AV JAMIL SCAFF, 1889;CONJUNTO HABITACIONAL ALEXANDR;LONDRINA;86037000;PR
15973;BERTOVAN SUPER;R AUGUSTO WUNDERWALD, 710;SCHRAMM;SAO BENTO DO SUL;89280520;SC
16008;SUPER MAR 3;RUA CORVINA, 492;PAESE;ITAPOA;89249000;SC
16010;SUPERMERCADO BONILO;AV IRAI, 943;WEISSOPOLIS;PINHAIS;83321002;PR
16022;MERCADO CAMPOS;CORVETA, 2150;CORVETA;ARAQUARI;89245000;SC
16041;MERC SAGRADA FAMILIA;R JOSE GABELONI, 31;MARIO SERGIO MESSIAS;BANDEIRANTES;86360000;PR
16078;MERCADO BORGES -;AMILTON RUBENS SCHMIDT, L4 Q B, 0;BARRA DO ARIRIU;PALHOCA;88134515;SC
16080;SUPER DIASVILLE;RUA PONTE SERRADA, 717;COMASA;JOINVILLE;89228271;SC
16095;SUPERMERCADO DEUCHER;RUA LEONEL THIESEN, 2229;VILA NOVA;ITUPORANGA;88400000;SC
16096;BIG LAR;R. JOSE DOMINGOS MACHADO, 310;CIDADE NOVA;ITAJAI;88308360;SC
16140;MERCEARIA COLONIAL;BANAT, 305;COLONIA SAMAMBAIA ENTRE RIOS;GUARAPUAVA;85138300;PR
16148;SUPERMERCADO AVENIDA;NEREU RAMOS, 4887;ITACOLOMI;PICARRAS;88380000;SC
16166;MERCADO MAX;RUA PREFEITO JOAO MOREIRA GARCEZ, 106;CENTRO;CURITIBA;80020200;PR
16205;JVARGAS SUPERMERCAD-;ROD.SC 408, 1113;TIGIPIO;SAO JOAO BATISTA;88240000;SC
16224;MERC COMPRE FACIL*;RODOVIA RAFAEL DA ROCHA PIRES, 2190;SAMBAQUI;FLORIANOPOLIS;88051001;SC
16226;SUPER MARISTELA;HERMOGENES DE ASSIS FEIJO, 120;BARRA;BALNEARIO CAMBORIU;88332005;SC
16241;MERCADO SAMPA;FRANCISCO DE PAULA SEARA, 287;SAO PAULO;NAVEGANTES;88371060;SC
16273;MADALENA STORE;BENJAMIN CONSTANT, 2455;GLORIA;JOINVILLE;89217001;SC
16276;MERC VO SEZE*;RUA LINDOLFO DE FREITAS LEDOUX, 9700;VILA DA GLORIA;SAO FRANCISCO DO SUL;89240000;SC
16312;SUP. WINTER*;AV. ITAIPAVA, 4043;ITAIVAPA;ITAJAI;88316301;SC
16315;SUP. WINTER SALSEIRO;CESAR AUGUSTO DALSOQUIO, 1505;SALSEIROS;ITAJAI;88311500;SC
16324;SUP TROPICAL;RODOVIA DUQUE DE CAXIAS, 1078;UBATUBA;SAO FRANCISCO DO SUL;89240000;SC
16349;SUPER DONA IVA;RUA ANITA GARIBALDI, 1012;ANITA GARIBALDI;JOINVILLE;89203301;SC
16350;MERCADO ALVES;RUA PITAGUARAS, 615;MORRO DO MEIO;JOINVILLE;89215100;SC
16352;MERCADO COMPRE CASA;AVENIDA BRASIL, 474;PONTA AGUDA;BLUMENAU;89050000;SC
16358;SUP FARIAS TODO DIA;AVENIDA: CELSO RAMOS, 725;CENTRO;GARUVA;89248000;SC
16376;MERCADO MENA;RUA ANTONIO JOSE DE AQUINO, 660;ARACA;PORTO BELO;88210000;SC
16388;MINI MERC TODA HORA;RUA ALBANO SCHMIDT, 2207;BOA VISTA;JOINVILLE;89205103;SC
16392;MERC C MAIS;R LORIVAL TABBERT ,370;AVENTUREIRO;JOINVILLE;89226410;SC
16397;SUPERMERCADO PORTAL;AV. PREFEITO WALDEMAR GRUBBA, 3051;VILA LALAU;JARAGUA DO SUL;89256501;SC
16419;SUPER CATARINAO;RUA: SANTA CATARINA, 969;FLORESTA;JOINVILLE;89211307;SC
16424;SUPERMERCADO SILVA;EST VEREADOR ONILDO LEMOS, 2117;INGLESES DO RIO VERMELHO;FLORIANOPOLIS;88058700;SC
16430;SUPER HORODENSKI;RUA TENENTE ANTONIO JOAO, 2197;BOM RETIRO;JOINVILLE;89223100;SC
16433;SUPERMERCADO AMORIM;R. VEREADOR NESTOR DOS SANTOS, 990;CORDEIROS;ITAJAI;88310671;SC
16461;MOLICENTER;AVENIDA TUIUTI, 710;VILA MORANGUEIRA;MARINGA;87040900;PR
16464;SUPERMERCADO KURISCO;RODOVIA L.V.MARQUES , 479;SUBURBANO;TUNEIRAS DO OESTE;87450000;PR
16470;COM DE ALIM PORTO RI;RUA PORTO RICO, 470;PORTO RICO;JOINVILLE;89212500;SC
16486;MERCADO MONICO -;RUA CANAL OLARIA, SN;GANCHOS DO MEIO;GOVERNADOR CELSO RAMOS;88190000;SC
16490;LORRAINE;RUA EMILIO DOS SANTOS, 459;CENTRO;ALVORADA DO SUL;86150000;PR
16492;MERCADO ROCHA;RUA SAO FELIPE, 430;NUCLEO HABITACIONAL;APUCARANA;86806110;PR
16507;SUPER SAO JOSE;AV PARANA, 1160;CENTRO;COLORADO;86690000;PR
16508;MERCADO DO POVO;RUA SCUTUM, 217;JARDIM PARAISO;JOINVILLE;89226562;SC
16517;MERCADO AGUA VIVA 2;RUA: 706, 99;VARZEA;ITAPEMA;88220000;SC
16536;BIG BOM SAO MIGUEL;AVENIDA PAULO SCHIRMER, 379;SAO MIGUEL;FRAIBURGO;89580000;SC
16541;MERCEARIA DO BEM;ESTRADA QUATI, 987;QUATI;GUARAMIRIM;89270000;SC
16542;SUPER MAIS 2;AV ANDRE RODRIGUES DE FREITAS, 545;PEROLA;ITAPOA;89249000;SC
16545;STORE4U MERCADO;RUA: GUILHERME LEMPKE SALA 2, 48;SANTO ANTONIO;JOINVILLE;89218130;SC
16554;MERCADO E DISK ALICE;RUA PETROPOLIS, 315;PETROPOLIS;JOINVILLE;89208301;SC
16555;BOA VISTA MINI MERCA;RUA MAJOR LIVRAMENTO, 155;BOA VISTA;BIGUACU;88161122;SC
16563;MERCADO PETROPOLIS;R ANITAPOLIS, 57;ITAUM;JOINVILLE;89210680;SC
16564;SUPER PRATICO*;CAROLA COELHO, 177;PRAIA BRAVA;ITAJAI;88306828;SC
16569;CASA DE CARNE;RUA DAVID PINTO DA ROCHA, 209;INA;SAO JOSE DOS PINHAIS;83065125;PR
16588;MERCADO LEO 2;JULIO CORREIA COSTA 941;CAMPO DA AGUA VERDE;CANOINHAS;89466154;SC
16591;MERCADO LEO;BENTO DE LIMA, 239;CAMPO DA AGUA VERDE;CANOINHAS;89466244;SC
16597;SUPERMERCADO TONHAO;AVENIDA PARANA, 1274;VILA NELO;IBIPORA;86200000;PR
16600;MERC CONDOMINIO FAST;R AUGUSTO FARIA ROCHA, 172;JARDIM CARVALHO;PONTA GROSSA;84015790;PR
16605;MERCADO AVANTE;RUA NELSON FLORIANO CAMPOS, 1014;PACHECOS;PALHOCA;88135000;SC
16626;MKB MINE MERCADO E H;RUA HOMERO DE MIRANDA GOMES, 1086;FUNDOS;BIGUACU;88161470;SC
16647;SUPERM CRUZ LJ 04;RUA CARLOS KUSMA, 3580;CAMPESTRE DA FAXINA;SAO JOSE DOS PINHAIS;83023400;PR
16659;FABRICA DO PAO*;BR 476, 1126;SAO JOAQUIM;UNIAO DA VITORIA;84600000;PR
16683;AGROFRUTI COMERCIO V;RUA LIDIA DA SILVA LIMA, 0;NOVA PALHOCA;PALHOCA;88131628;SC
16698;EMPORIO DO MASCHETTO;RUA ATOBA MASCARADO, 444;JD NOVO HORIZONTE;ARAPONGAS;86705700;PR
16735;MERCADO JUNIOR*;FELIPE NEVES, 802;COLONINHA;FLORIANOPOLIS;88090421;SC
16743;MINI MERCADO PAGPOUC;RUA PROFESSORA ADELINA PROKOPIAK, 103;VILA INDUSTRIAL;NOVA ESPERANCA;87600000;PR
16745;POINT DO FIFO LJ02-;RUA VINTE E QUATRO DE ABRIL, 2982;CENTRO;PALHOCA;88131030;SC
16747;CONVENIENCIA KAUANI*;R ESTEFANO JOSE VANOLLI SL 01, 440;SAO VICENTE;ITAJAI;88309200;SC
16748;SUPER MARTENDAL*;RUA SAO JOAQUIM, 1079;COPACABANA;LAGES;88504010;SC
16751;MERCADO NUNES;AVENIDA NEZIO JOAO MIRANDA, 88;AREIAS DE BAIXO;GOVERNADOR CELSO RAMOS;88190000;SC
16773;SUPERM DE PIERI TREZ;ADHEMAR GHISI, 207;CENTRO;TREZE DE MAIO;88710000;SC
16774;SUPERM DE PIERI JAG*;ARMANDO MACHADO, 2141;RIACHINHO;JAGUARUNA;88715000;SC
16800;SUPERMERCADO ELAINE;RUA NOSSA SENHORA DOS NAVEGANTES, 75;BARRA DO ARIRIU;PALHOCA;88134600;SC
16810;COMERCIAL HANG;RUA 10 DE JUNHO, 1220;CENTRO;GUABIRUBA;88360000;SC
16825;MERCADO TIO TICO;RUA EURICO CLETO DA SILVA, 1398;BENTO MUNHOZ DA ROCHA;UNIAO DA VITORIA;84600000;PR
16851;MERCADO BELO PRECO-;RUA ANTONIO DE OLIVEIRA, 135;VILA ZULEIMA;CRICIUMA;88817300;SC
16867;SUPERMERCADO SAMER*;RUA ABELARDO OTACILIO GOMES, 147;PANTANO DO SUL;FLORIANOPOLIS;88067100;SC
16884;MERCADO ESPACO MAIS*;RUA CAPITAO ROMUALDO DE BARROS, 916;CARVOEIRA, SACO DOS LIMOES;FLORIANOPOLIS;88040600;SC
16891;SUPERMERCADOBARATAO*;RUA GERMANO SPRICIGO, 479;CAMINHO NOVO;PALHOCA;88132400;SC
16913;MERCADO DO BETO 2*;RUA DAS GAIVOTAS, 1709;INGLESES DO RIO VERMELHO;FLORIANOPOLIS;88058500;SC
16921;MERCADO SANDRO;RUA MARIA LEOPOLDINA DA SILVA, 869;PACHECOS;PALHOCA;88135099;SC
16926;BONIATTI SPECIALE;RUA MINAS GERAIS, 2674;CENTRO;CASCAVEL;85812035;PR
17010;SUPERMERCADO SAVISKI;RUA RUI BARBOSA, 333;CENTRO;PRUDENTOPOLIS;84400000;PR
17015;MERCADO VAVA;AVENIDA PORTO NOVO, 1;IBIRAQUERA;IMBITUBA;88780000;SC
17019;MERCADO DULAR;AVENIDA VER JOSE NUNES CAVALHEIRO, 864;JARDIM ZILDA PACHECO;TRES BARRAS;89490000;SC
17027;MERCADO PAINEIRAS;RUA JOSE MARTINS, 3248;TRES RIOS DO NORTE;JARAGUA DO SUL;89266455;SC
17033;MERCADO LUA NOVA;TRAVESSA JAGUARIBE, 118;INGLESES DO RIO VERMELHO;FLORIANOPOLIS;88058467;SC
17035;MER E PADARIA INOVE*;ROD JORNALISTA MANOEL DE MENEZES, 3317;BARRA DA LAGOA;FLORIANOPOLIS;88061701;SC
17038;LAR CENTRO MEDIANEIR;AV JOSE CALLEGARI, 1599;CENTRO;CASCAVEL;85884000;PR
17043;MINI MARKET EXPRESS;CARLOS WILLY BOEHM, 460;SANTO ANTONIO;JOINVILLE;89218301;SC
17048;SAVISKI ATACAREJO;RUA MARGINAL BR 273, 267;VILA IGUACU;PRUDENTOPOLIS;84400000;PR
17050;ITALIANO RESTAURANTE;R XV DE JULHO, 396;CENTRO;IRATI;84500000;PR
17055;SUPER ALTO ARROIO*;RUA JOSE QUINTINO CORREA, 72;ALTO ARROIO;IMBITUBA;88780000;SC
17076;SUPER PUPOO;RUA PADRE ANCHIETA, 1181;PARQUE SAO PAULO;CASCAVEL;85803740;PR
17077;PUPPO ATACADISTA;RUA EUROPA, 1593;PERIOLO;CASCAVEL;85817311;PR
17078;SUPER PUPOO MATRIZ;RUA MARIO KATUO KATO, 990;CASCAVEL VELHO;CASCAVEL;85818060;PR
